id_proyecto_desarrollo,resultado,macro_distrito,distrito_municipal,cantidad_pisos,superficie_legal,superficie_construida,latitude,longitude,gral__patron_de_asentamiento,gral__zona_referencial,par__ale_sub_area_de_lote_edificable,par__altillo,par__amc_sub_area_maxima_a_cubrir_sub_sotano,par__ame_sub_area_maxima_a_edificar_sub_zocalo,par__amf_sub_altura_maxima_de_fachada_sub_sotano,par__amv_sub_area_minima_verde,par__fml_sub_frente_minimo_de_lote,par__fondo,par__lateral_1,par__lateral_2,par__mezzanine,par__nmp_sub_numero_minimo_de_parqueos,par__rme_sub_retiro_minimo_de_edificacion_torre_sub_frontal,par__rme_zocalo_sub_retiro_minimo_de_edificacion_zocalo_sub_frontal,par__semisotano,par__torre,par__voladizo_sub_voladizo_sobre_retiro_frontal,par__zocalo,es_agil,es_ampliacion
8,OBSERVADO,I - COTAHUMA,6,4,50.0,0.0,-16.504424,-68.137142,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,II - MAXIMILIANO PAREDES,7,4,0.0,0.0,-16.494705,-68.146241,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,17,3,207.73,0.0,-16.507314,-68.113243,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,3,177.64,452.85,-16.487499,-68.117254,3 - d14,VILLA COPACABANA,177.64,0,0.0,0.0,0,53.29,14.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,True
9,OBSERVADO,VII - CENTRO,2,7,456.28,0.0,-16.491784,-68.123761,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,3,6,202.2,883.69,-16.509668,-68.133958,3F - d3,SOPOCACHI,194.3,0,0.0,0.0,0,71.76,11.65,0.0,0.0,0.0,0.0,2,3.0,0.0,0,6,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,119.37,328.78,-16.512878,-68.140321,3 - d4,TEMBLADERANI,119.37,0,0.0,0.0,0,36.41,12.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,V - SUR,18,5,240.98,909.42,-16.509713,-68.046208,4PK - d18,ACHUMANI,240.98,0,216.14,0.0,1,72.38,12.04,0.0,0.0,0.0,0.0,3,3.0,0.0,0,5,1.0,0,False,True
9,APROBADO,III - PERIFERICA,11,5,180.0,611.18,-16.47943,-68.147551,2 - d11,VINO TINTO,180.0,0,0.0,0.0,0,18.0,9.86,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,160.0,0.0,-16.488315,-68.131716,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,770.81,0.0,-16.544782,-68.089157,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,VII - CENTRO,1,7,183.5,941.89,-16.504616,-68.127195,3F - d1,CENTRAL,183.5,0,0.0,0.0,0,75.25,15.07,0.0,0.0,0.0,0.0,0,4.0,0.0,1,7,0.0,0,False,True
8,OBSERVADO,V - SUR,21,6,400.0,0.0,-16.524014,-68.113134,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,15,3,149.89,282.78,-16.494795,-68.111772,3 - d15,VILLA SAN ANTONIO,142.78,0,0.0,0.0,0,45.91,14.72,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,True
9,OBSERVADO,VII - CENTRO,2,5,275.0,0.0,-16.50124,-68.12015,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,300.0,0.0,-16.512967,-68.051965,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,3,213.2,824.83,-16.456787,-68.120117,2 - d13,URKUPIÑA,213.2,0,0.0,0.0,0,22.17,27.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.5,0,False,True
8,APROBADO,V - SUR,18,3,890.52,701.76,-16.518692,-68.051209,4P - d18,ALTO ACHUMANI,890.52,0,0.0,0.0,0,545.99,32.77,0.0,0.0,0.0,0.0,4,3.0,0.0,0,3,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,9,5,98.78,365.19,-16.488703,-68.156056,DESCONOCIDO,MUNAYPATA,0.0,0,0.0,287.27,0,32.0,9.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,7,3,144.0,0.0,-16.505572,-68.155645,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,157.5,652.53,-16.527111,-68.096281,3,BELLA - VISTA,157.5,0,0.0,0.0,0,0.0,7.51,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,4,2,200.0,0.0,-16.526194,-68.144922,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,6,5,225.06,931.62,-16.505301,-68.139095,3 - d6,SAN PEDRO,225.16,0,0.0,0.0,0,67.56,1.53,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,4,164.12,239.99,-16.499275,-68.146865,3 - d7,LOS ANDES,158.32,0,0.0,0.0,0,95.1,6.15,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.75,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,10,0,225.0,0.0,-16.459514,-68.151193,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,19,1,303.6,0.0,-16.544204,-68.041944,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,249.11,367.44,-16.532207,-68.097651,3,BELLA - VISTA,231.98,0,0.0,0.0,0,0.0,8.17,0.0,0.0,0.0,0.0,0,3.0,0.0,0,4,0.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,14,4,200.0,567.19,-16.48867,-68.11055,3 - d14,VALLE HERMOSO,200.0,0,0.0,0.0,0,81.8,40.31,0.0,0.0,0.0,0.0,0,4.21,0.0,0,4,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,4,124.31,394.4,-16.499952,-68.144547,3C - d7,GRAN PODER,124.31,0,0.0,0.0,0,12.65,11.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.5,0,False,True
9,OBSERVADO,VII - CENTRO,1,3,233.51,0.0,-16.51127,-68.123458,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,V - SUR,18,3,1417.48,0.0,-16.542443,-68.082978,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,19,3,367.0,862.45,-16.53781,-68.047595,4P - d19,CHASQUIPAMPA,367.0,0,0.0,0.0,0,110.6,36.46,0.0,0.0,0.0,0.0,3,3.09,0.0,1,3,0.0,0,False,True
8,OBSERVADO,V - SUR,19,3,299.97,0.0,-16.531586,-68.047978,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,12,3,100.0,0.0,-16.47962,-68.123909,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,8,3,165.6,0.0,-16.488917,-68.1521,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,3,97.0,383.48,-16.506745,-68.153939,2 - d7,ALTO CHIJINI,97.0,0,0.0,0.0,0,9.7,9.77,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.3,0,False,True
8,OBSERVADO,I - COTAHUMA,6,4,126.52,0.0,-16.505623,-68.134436,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,12,4,150.0,503.24,-16.476742,-68.123385,2 - d12,LAS DELICIAS,163.07,0,0.0,0.0,0,16.31,25.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.7,0,False,True
8,APROBADO,V - SUR,21,2,222.9,390.54,-16.523834,-68.115151,4AD,OBRAJES,222.9,0,0.0,0.0,0,0.0,12.79,0.0,0.0,0.0,0.0,2,3.0,0.0,2,2,1.0,0,False,True
9,OBSERVADO,III - PERIFERICA,11,3,259.88,0.0,-16.476586,-68.1451,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,6,190.0,838.43,-16.502257,-68.146012,3 - d7,VILLA NUEVO POTOSI,187.32,0,0.0,0.0,0,56.51,10.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6,1.0,0,False,True
8,OBSERVADO,V - SUR,18,3,350.0,0.0,-16.540106,-68.058772,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
9,APROBADO,V - SUR,18,5,250.0,677.86,-16.540373,-68.055239,4CC - d19,COTA COTA,250.0,0,0.0,0.0,0,67.42,12.19,3.0,0.0,0.0,0.0,3,0.0,0.0,0,5,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,15,3,98.0,270.3,-16.500031,-68.108781,3.R - d15,VILLA SAN ANTONIO,92.31,0,0.0,0.0,0,0.0,21.64,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,III - PERIFERICA,11,1,160.0,120.85,-16.480337,-68.141589,2 - d11,VINO TINTO,160.0,0,0.0,0.0,0,16.0,7.25,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0.0,0,False,False
9,APROBADO,IV - SAN ANTONIO,16,3,215.0,531.72,-16.487341,-68.099903,3 - d16,VILLA SALOME,215.0,0,0.0,0.0,0,64.55,9.92,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,1.0,0,False,False
8,APROBADO,VII - CENTRO,1,4,103.97,302.4,-16.492644,-68.143022,3C - d1,SAN SEBASTIAN,103.97,0,0.0,0.0,0,10.58,10.83,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,APROBADO,V - SUR,18,8,577.7,3985.92,-16.527228,-68.070455,4 - d18,ACHUMANI,589.9,1,589.9,0.0,2,323.3,47.21,0.0,0.0,0.0,0.0,26,5.01,0.0,1,8,0.0,0,False,True
9,APROBADO,VII - CENTRO,2,8,187.5,930.57,-16.500543,-68.118911,6Z - d2,MIRAFLORES,187.5,0,0.0,192.84,0,58.17,9.95,2.8,0.0,0.0,0.0,0,3.0,3.0,0,8,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,300.0,0.0,-16.518186,-68.074653,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,5,3,93.0,181.4,-16.502439,-68.145382,3 - d5,VILLA NUEVO POTOSI,93.0,0,0.0,0.0,0,28.16,1.58,0.0,0.0,0.0,0.0,0,6.65,0.0,0,3,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,4,209.03,769.03,-16.526169,-68.126813,3C,BAJO LLOJETA,209.03,0,0.0,0.0,0,0.0,31.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
9,APROBADO,V - SUR,21,4,90.0,304.53,-16.533126,-68.096526,3,BELLA - VISTA,90.0,0,0.0,0.0,0,0.0,10.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.62,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,4,220.0,601.57,-16.493445,-68.116475,3 - d14,VILLA COPACABANA,217.64,0,0.0,0.0,0,67.17,6.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,14,3,230.0,0.0,-16.480161,-68.110862,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,200.0,442.51,-16.524486,-68.101905,3AO - d21,ALTO OBRAJES,200.0,0,0.0,0.0,0,61.05,11.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,4,0.0,0,False,False
8,APROBADO,V - SUR,18,3,300.0,639.93,-16.506826,-68.051546,4PK - d18,ACHUMANI,300.0,0,0.0,0.0,0,92.31,15.01,0.0,0.0,0.0,0.0,3,3.0,0.0,1,3,0.0,0,False,True
8,APROBADO,VI - MALLASA,20,3,569.84,2181.01,-16.561545,-68.090135,4AR - d20,ARANJUEZ,555.38,0,0.0,0.0,0,171.3,28.0,0.0,0.0,0.0,0.0,24,3.0,0.0,4,3,0.0,0,False,True
9,OBSERVADO,V - SUR,21,6,198.0,0.0,-16.526483,-68.108185,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,3,210.0,489.04,-16.54375,-68.060726,4P.R - d19,COTA COTA,241.91,0,0.0,0.0,0,0.0,15.9,0.0,0.0,0.0,0.0,2,3.0,0.0,1,3,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,8,4,240.0,0.0,-16.493988,-68.150058,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,VII - CENTRO,1,4,175.28,0.0,-16.49122,-68.141158,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,9,3,168.0,0.0,-16.487738,-68.168113,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,II - MAXIMILIANO PAREDES,7,3,133.91,357.72,-16.498414,-68.149572,3 - d7,LOS ANDES,133.91,0,0.0,0.0,0,41.0,6.32,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,OBSERVADO,V - SUR,19,3,303.0,0.0,-16.534872,-68.054772,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,14,3,155.5,0.0,-16.486125,-68.109134,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,IV - SAN ANTONIO,14,4,354.0,0.0,-16.49319,-68.114059,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,VII - CENTRO,2,2,184.75,277.9,-16.50483,-68.123285,DESCONOCIDO,MIRAFLORES,0.0,0,0.0,0.0,0,52.53,9.28,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
8,APROBADO,I - COTAHUMA,6,5,170.0,632.64,-16.503233,-68.141302,3C - d6,SAN PEDRO,170.39,0,0.0,0.0,0,17.94,12.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,III - PERIFERICA,11,4,185.6,517.76,-16.476978,-68.151624,3 - d11,ACHACHICALA,185.6,0,0.0,0.0,0,74.37,7.97,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,300.0,0.0,-16.527617,-68.076005,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,5,3,71.7,212.93,-16.50741,-68.148321,2 - d5,VILLA NUEVO POTOSI,68.43,0,0.0,0.0,0,7.17,5.33,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,1.0,0,False,True
9,APROBADO,III - PERIFERICA,11,4,230.0,987.87,-16.491885,-68.134223,DESCONOCIDO,NORTE,0.0,0,0.0,0.0,0,0.0,9.74,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,4,5,200.0,0.0,-16.513409,-68.140848,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,8,1822.79,12858.69,-16.526953,-68.069763,4 - d18,ACHUMANI,1822.79,0,1822.79,0.0,1,796.39,115.44,0.0,0.0,0.0,0.0,89,11.0,0.0,2,8,0.0,0,False,True
8,APROBADO,V - SUR,19,4,300.03,738.29,-16.541288,-68.051967,4P - d19,CHASQUIPAMPA,300.03,0,0.0,0.0,0,150.14,17.25,0.0,0.0,0.0,0.0,6,4.0,0.0,0,4,0.8,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,9,2,98.0,0.0,-16.497357,-68.160262,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,V - SUR,21,5,316.85,1076.3,-16.543907,-68.096,4P - d21,BAJO SEGUENCOMA,316.85,0,294.82,0.0,1,126.75,10.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0,5,1.0,0,False,True
9,OBSERVADO,VII - CENTRO,2,5,250.0,0.0,-16.485918,-68.121932,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,2,310.26,535.04,-16.512028,-68.051247,4P - d18,ACHUMANI,310.26,0,0.0,0.0,0,105.03,36.01,0.0,0.0,0.0,0.0,2,3.15,0.0,0,2,0.23,0,False,True
8,APROBADO,V - SUR,21,3,237.0,454.77,-16.520438,-68.103236,3C - d21,ALTO OBRAJES,233.46,0,0.0,0.0,0,64.15,29.96,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.54,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,8,4,104.0,0.0,-16.493735,-68.156267,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,1,600.0,1445.6,-16.528482,-68.101292,3F - d21,OBRAJES,600.0,0,488.56,0.0,1,180.98,20.33,0.0,0.0,0.0,0.0,4,3.0,0.0,1,1,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,4,204.0,478.53,-16.482148,-68.112138,3 - d14,PACASA,204.0,0,0.0,0.0,0,61.2,8.86,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.6,0,False,True
8,OBSERVADO,I - COTAHUMA,4,4,200.0,0.0,-16.527151,-68.142182,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,200.0,550.6,-16.492677,-68.103527,3 - d16,PAMPAJASI,200.0,0,0.0,0.0,0,60.13,9.96,0.0,0.0,0.0,0.0,2,0.0,0.0,0,4,0.75,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,9,2,51.05,77.7,-16.484629,-68.157491,2 - d9,MUNAYPATA,49.25,0,0.0,0.0,0,9.92,13.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.44,0,False,True
8,OBSERVADO,III - PERIFERICA,12,3,179.83,575.36,-16.483826,-68.12362,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,10,4,300.0,495.39,-16.485752,-68.150619,3 - d10,PURA PURA,300.0,0,0.0,0.0,0,90.0,15.1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,1.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,147.0,321.73,-16.53242,-68.14008,2,LLOJETA,147.0,0,0.0,0.0,0,0.0,6.85,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.8,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,4,92.94,372.28,-16.494955,-68.151299,3C - d8,CALLAMPAYA,92.94,0,0.0,0.0,0,10.09,25.38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.5,0,False,True
9,APROBADO,VII - CENTRO,1,23,415.37,4671.39,-16.506806,-68.125371,DESCONOCIDO,SOPOCACHI,0.0,0,416.12,0.0,2,144.85,39.44,5.0,5.0,0.0,0.0,23,3.0,3.0,0,23,0.0,0,False,True
8,APROBADO,V - SUR,21,3,468.6,728.22,-16.527727,-68.101457,3F - d21,OBRAJES,468.6,0,0.0,0.0,0,140.96,24.05,0.0,0.0,0.0,0.0,1,3.0,0.0,1,3,1.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,4,227.5,766.46,-16.492111,-68.101208,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,11,3,100.0,209.37,-16.484418,-68.140811,2 - d11,VINO TINTO,100.0,0,0.0,0.0,0,15.91,10.21,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,9,4,110.0,229.83,-16.486964,-68.157216,3 - d9,MUNAYPATA,74.95,0,0.0,0.0,0,22.51,6.59,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.53,0,False,True
9,APROBADO,IV - SAN ANTONIO,16,5,198.0,662.75,-16.493819,-68.102198,3 - d16,PAMPAHASI,198.0,0,0.0,0.0,0,61.08,26.31,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.8,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,4,130.0,385.59,-16.490513,-68.154859,3 - d8,VILLA VICTORIA,111.87,0,0.0,0.0,0,34.0,8.44,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.7,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,10,5,172.19,558.54,-16.472247,-68.153363,3 - d10,ALTO PURA PURA,172.19,0,0.0,0.0,0,51.66,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,1.0,0,False,True
8,OBSERVADO,VII - CENTRO,1,3,200.0,0.0,-16.514783,-68.121152,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,3,215.0,264.44,-16.488079,-68.098444,3 - d16,VILLA SALOME,215.0,0,0.0,0.0,0,71.11,9.91,0.0,0.0,0.0,0.0,0,2.0,0.0,0,3,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,3,200.0,634.77,-16.461978,-68.102965,2 - d13,CHUQUIAGUILLO,197.48,0,0.0,0.0,0,40.07,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.5,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,100.0,346.49,-16.495237,-68.103201,3 - d16,PAMPAHASI,100.0,0,0.0,0.0,0,30.14,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.6,0,False,True
9,APROBADO,IV - SAN ANTONIO,16,4,180.0,731.68,-16.486097,-68.098594,3 - d16,VILLA SALOME,180.0,0,0.0,0.0,0,54.47,20.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,1.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,5,215.0,842.49,-16.485474,-68.096497,3 - d16,VILLA SALOME,215.0,0,0.0,0.0,0,88.38,18.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,I - COTAHUMA,4,4,119.1,323.91,-16.509269,-68.142998,3 - d4,TEMBLADERANI,119.1,0,0.0,0.0,0,35.95,7.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.8,0,False,True
8,OBSERVADO,V - SUR,19,4,600.0,0.0,-16.53658,-68.036665,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,IV - SAN ANTONIO,15,3,237.97,799.21,-16.499741,-68.112818,3 - d15,VILLA SAN ANTONIO,237.97,0,0.0,0.0,0,79.9,12.54,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.5,0,False,True
